[Metadata]
#Title: Strahv -Encore-
#Artist: Feryquitous
#Highlight: 53840

[Notes]
#Easy:
0, 2635, 0
3, 2635, 0
1, 2950, 0
2, 3264, 0
0, 3499, 0
3, 3735, 0
1, 3971, 0
3, 4206, 0
2, 4363, 0
0, 4520, 0
3, 4834, 0
0, 5149, 0
1, 5463, 5777
3, 5777, 0
2, 5934, 0
0, 6248, 0
3, 6484, 0
0, 6719, 0
2, 6876, 0
1, 7033, 0
2, 7348, 0
3, 7662, 0
1, 7976, 0
0, 8290, 0
3, 8526, 0
2, 8761, 0
1, 8997, 0
0, 9232, 0
3, 9389, 0
1, 9546, 0
2, 9861, 0
3, 10175, 0
2, 10489, 0
0, 10803, 0
3, 11039, 0
2, 11274, 0
0, 11510, 0
1, 11745, 0
2, 11903, 0
3, 12060, 0
1, 12374, 0
0, 12688, 0
2, 13002, 0
0, 13316, 0
1, 13552, 0
3, 13787, 0
2, 14023, 0
1, 14259, 0
0, 14416, 0
2, 14573, 0
3, 14887, 0
1, 15201, 0
2, 15515, 0
3, 15829, 0
2, 16065, 0
0, 16300, 0
1, 16536, 0
3, 16772, 0
0, 16929, 0
2, 17086, 0
1, 17400, 0
2, 17557, 0
0, 17714, 0
3, 18028, 0
1, 18342, 0
0, 18578, 0
3, 18814, 0
2, 19049, 0
0, 19285, 0
3, 19442, 0
1, 19599, 0
2, 19913, 0
0, 20227, 0
1, 20541, 0
2, 20855, 0
3, 21091, 0
0, 21327, 0
1, 21641, 0
2, 21798, 0
3, 21955, 0
0, 22112, 0
3, 22269, 0
2, 22426, 0
1, 22583, 0
0, 22740, 23997
3, 23997, 0
1, 24311, 0
3, 24782, 0
0, 24939, 0
2, 25253, 0
0, 25410, 0
3, 25567, 0
3, 26039, 0
0, 26196, 0
1, 26510, 0
3, 26824, 0
2, 27295, 0
1, 27452, 0
0, 27766, 28081
1, 28081, 28395
2, 28395, 28709
3, 28709, 29023
0, 29023, 0
1, 29337, 0
2, 29808, 0
0, 29965, 0
2, 30279, 0
1, 30437, 0
3, 30594, 0
2, 31065, 0
1, 31222, 0
0, 31536, 0
2, 31850, 0
1, 32007, 0
3, 32164, 0
0, 32400, 0
3, 32635, 0
0, 32871, 0
2, 33107, 0
1, 33264, 0
3, 33421, 0
2, 33735, 0
1, 34049, 0
3, 34363, 0
2, 34834, 0
0, 34992, 0
3, 35306, 0
0, 35463, 0
2, 35620, 0
1, 36091, 0
3, 36248, 0
2, 36562, 0
0, 36876, 0
2, 37348, 0
1, 37505, 0
3, 37819, 38133
2, 38133, 38447
1, 38447, 38761
0, 38761, 39075
3, 39075, 0
1, 39389, 0
0, 39861, 0
3, 40018, 0
2, 40332, 0
0, 40489, 0
1, 40646, 0
3, 41117, 0
1, 41274, 0
2, 41588, 0
0, 41903, 0
2, 42374, 0
0, 42531, 0
3, 43002, 0
0, 43159, 0
2, 43316, 43787
0, 44101, 0
3, 44101, 45358
1, 45358, 46615
2, 46615, 47871
0, 47871, 49128
3, 49128, 50384
2, 50384, 51641
0, 51641, 54154
1, 52897, 54154
3, 54154, 0
0, 54468, 0
2, 54782, 0
3, 54939, 0
1, 55567, 0
1, 55725, 0
0, 56039, 0
2, 56196, 0
3, 56667, 0
0, 56981, 0
1, 57295, 0
3, 57295, 0
2, 58081, 0
2, 58395, 0
0, 58552, 0
3, 58709, 0
0, 59180, 0
3, 59180, 0
2, 59494, 0
1, 59808, 0
3, 60594, 0
3, 60751, 0
0, 61065, 0
2, 61222, 0
0, 61693, 0
0, 62007, 0
3, 62321, 0
2, 62635, 62950
0, 62950, 64206
1, 62950, 0
1, 64206, 0
3, 64206, 0
2, 64520, 64834
0, 64834, 0
1, 65070, 0
2, 65306, 0
3, 65541, 0
0, 65777, 0
3, 65934, 0
1, 66091, 0
2, 66405, 0
3, 66719, 67033
0, 67033, 67348
1, 67348, 0
3, 67583, 0
2, 67819, 0
1, 68054, 0
3, 68290, 0
0, 68447, 0
2, 68604, 68918
1, 68918, 0
0, 69232, 0
2, 69232, 0
3, 69546, 69861
0, 69861, 0
1, 70096, 0
2, 70332, 0
3, 70567, 0
0, 70803, 0
3, 70960, 0
1, 71117, 0
2, 71431, 0
0, 71745, 72060
3, 72060, 72374
1, 72374, 0
0, 72609, 0
2, 72845, 0
3, 73081, 0
1, 73316, 0
3, 73473, 0
0, 73630, 74259
1, 73630, 0
2, 74259, 0
3, 74573, 74887
2, 74887, 75358
0, 75358, 0
1, 75594, 0
3, 75829, 0
0, 75986, 0
2, 76143, 0
3, 76457, 0
0, 76772, 77086
2, 77086, 0
3, 77400, 0
0, 77635, 0
2, 77871, 0
1, 78107, 0
0, 78342, 0
3, 78499, 0
2, 78656, 78971
1, 78971, 79285
0, 79285, 0
3, 79285, 0
2, 79599, 79913
0, 79913, 0
3, 80149, 0
1, 80384, 0
0, 80620, 0
3, 80855, 0
1, 81012, 0
2, 81170, 0
1, 81484, 0
0, 81798, 0
3, 81798, 0
3, 82426, 82662
0, 82662, 0
1, 82897, 0
2, 83054, 83683
0, 83683, 0
2, 86196, 0
0, 86510, 0
3, 86510, 87766
1, 86981, 0
0, 87452, 0
2, 87766, 88394
1, 87766, 0
0, 88394, 89023
3, 89023, 90279
1, 89337, 0
0, 89808, 0
1, 90122, 0
0, 90279, 90907
2, 90279, 0
2, 90907, 91536
1, 91536, 92792
3, 91536, 0
2, 92007, 0
3, 92478, 0
0, 92792, 93420
2, 92792, 0
2, 93420, 94049
0, 94049, 95305
3, 94363, 0
1, 94834, 0
2, 95148, 0
1, 95305, 0
3, 95305, 95934
