[MetaData]
#Title: ReEnd of a Dream
#Artist: uma vs. Morimori Astushi
#Highlight: 34826

[Notes]
#Easy:
0, 440, 0
1, 581, 0
3, 723, 0
2, 864, 0
0, 1006, 0
1, 1147, 0
2, 1289, 0
3, 1430, 0
0, 1713, 0
3, 2704, 0
2, 2845, 0
0, 2987, 0
1, 3128, 0
3, 3270, 0
2, 3411, 0
1, 3553, 0
0, 3694, 0
3, 3977, 0
0, 4968, 0
3, 5109, 0
1, 5251, 0
2, 5392, 0
0, 5534, 0
1, 5675, 0
3, 5817, 0
2, 5958, 0
0, 6241, 0
3, 7232, 0
0, 7373, 0
2, 7515, 0
1, 7656, 0
3, 7798, 0
2, 7939, 0
0, 8081, 0
1, 8223, 0
3, 8506, 0
0, 8930, 9496
1, 9213, 9496
3, 9496, 0
2, 9638, 0
1, 9779, 0
3, 9921, 10204
2, 10204, 0
3, 10345, 0
1, 10487, 0
2, 10628, 0
0, 10770, 0
1, 10911, 0
2, 11053, 11336
3, 11336, 0
2, 11477, 0
1, 11619, 0
0, 11760, 0
2, 11902, 0
3, 12043, 0
0, 12185, 12468
1, 12468, 0
0, 12609, 0
2, 12751, 0
1, 12892, 0
3, 13034, 0
2, 13175, 0
1, 13317, 13600
0, 13600, 0
1, 13741, 0
2, 13883, 0
3, 14024, 0
3, 14307, 0
3, 14590, 0
3, 14873, 0
0, 15156, 0
0, 15439, 0
0, 15723, 0
0, 16006, 0
2, 16289, 0
2, 16430, 0
1, 16572, 0
1, 16713, 0
3, 16855, 17421
0, 17421, 0
2, 17609, 0
1, 17798, 0
3, 17987, 0
2, 18175, 0
0, 18364, 0
3, 18553, 18836
1, 18836, 0
0, 18836, 0
0, 19260, 0
2, 19402, 0
3, 19402, 0
1, 19685, 0
0, 19968, 0
3, 19968, 0
2, 20109, 0
2, 20392, 0
1, 20534, 0
0, 20534, 0
3, 20817, 0
2, 21100, 0
1, 21100, 0
0, 21524, 0
2, 21666, 0
3, 21666, 0
1, 21949, 0
0, 22232, 0
3, 22232, 0
1, 22373, 0
1, 22656, 0
2, 22798, 0
3, 22798, 0
0, 23081, 0
1, 23081, 0
2, 23364, 0
3, 23364, 0
1, 23789, 0
0, 23930, 0
3, 23930, 0
2, 24213, 0
3, 24213, 0
0, 24496, 0
1, 24496, 0
3, 24638, 0
3, 24921, 0
1, 25062, 0
0, 25062, 0
3, 25345, 26194
2, 25345, 0
0, 25628, 0
2, 25770, 0
0, 25911, 0
1, 26194, 0
2, 26336, 0
0, 26477, 0
3, 26619, 0
2, 26760, 0
1, 26902, 0
3, 27043, 0
1, 27326, 0
2, 27468, 0
3, 27609, 0
0, 27609, 0
0, 28034, 0
1, 28741, 0
1, 29166, 0
2, 29873, 0
2, 30298, 0
3, 31006, 0
3, 31430, 0
2, 32138, 0
2, 32562, 0
1, 33270, 0
1, 33694, 0
0, 34402, 34968
3, 34968, 35534
1, 35534, 35817
3, 35817, 0
2, 36100, 0
1, 36383, 0
0, 36666, 0
3, 36949, 0
2, 37090, 0
0, 37232, 0
3, 37373, 0
1, 37515, 0
0, 37656, 0
3, 37798, 0
1, 37939, 0
2, 38081, 0
3, 38223, 0
0, 38364, 0
1, 38506, 0
3, 38647, 0
1, 38789, 0
0, 38930, 0
2, 39072, 0
3, 39213, 0
0, 39355, 0
1, 39496, 0
3, 39638, 0
1, 39779, 0
2, 39921, 0
3, 40062, 40628
0, 40062, 0
2, 40345, 0
1, 40628, 40911
0, 40911, 41194
2, 41194, 0
3, 41194, 0
1, 41619, 0
0, 41619, 0
2, 42043, 0
1, 42185, 0
3, 42326, 0
0, 42397, 0
3, 42468, 0
2, 42751, 43034
0, 42751, 0
1, 43034, 0
3, 43175, 0
2, 43317, 0
1, 43458, 0
0, 43458, 43741
2, 43741, 44024
0, 44024, 0
3, 44166, 0
3, 44449, 44732
2, 44449, 0
0, 44732, 0
1, 44873, 0
2, 45015, 0
3, 45156, 0
0, 45439, 0
3, 45439, 0
1, 45723, 0
0, 45723, 0
3, 46147, 0
2, 46147, 0
3, 47421, 0
0, 47421, 0
1, 47704, 0
3, 47987, 0
2, 47987, 0
1, 48411, 0
0, 48411, 0
2, 49119, 0
1, 49119, 0
3, 49543, 0
0, 49543, 0
0, 50251, 0
2, 50251, 0
1, 50675, 0
3, 50675, 0
2, 51949, 0
1, 51949, 0
3, 52232, 0
1, 52515, 0
0, 52515, 0
3, 52939, 0
0, 52939, 0
1, 53647, 0
3, 53647, 0
0, 54072, 0
2, 54072, 0
1, 54496, 54779
2, 54779, 0
3, 54779, 0
0, 55062, 0
2, 55204, 0
3, 55204, 0
1, 56336, 0
0, 56477, 0
3, 56477, 0
1, 56760, 0
2, 57043, 0
3, 57043, 0
0, 57326, 0
2, 57468, 0
3, 57468, 0
3, 58175, 0
0, 58175, 0
2, 58741, 0
3, 58741, 0
1, 59024, 0
0, 59307, 59732
3, 59307, 0
3, 59732, 0
1, 59873, 60298
0, 60298, 0
2, 60439, 60864
1, 60864, 0
3, 61006, 61430
0, 61430, 0
1, 61572, 0
3, 61760, 0
3, 61949, 0
0, 62138, 0
2, 62326, 0
2, 62515, 0
0, 62704, 63270
3, 63270, 0
2, 63270, 0
3, 63836, 0
0, 63836, 0
3, 64119, 0
0, 64119, 0
1, 64402, 0
2, 64543, 0
0, 64685, 0
1, 64826, 0
3, 64826, 0
2, 65109, 0
0, 65251, 0
2, 65392, 0
0, 65534, 0
1, 65675, 0
3, 65817, 0
2, 65958, 0
0, 66100, 0
3, 66100, 0
1, 66383, 0
2, 66666, 0
1, 66807, 0
3, 66949, 0
2, 67090, 0
0, 67232, 0
1, 67515, 0
3, 67798, 0
0, 67939, 68364
2, 68364, 0
3, 68364, 0
0, 68647, 0
2, 68930, 0
1, 69072, 0
3, 69213, 0
2, 69355, 0
1, 69496, 0
0, 69496, 0
3, 69779, 0
1, 70062, 0
2, 70204, 0
0, 70345, 0
1, 70487, 0
3, 70628, 0
1, 70817, 0
0, 71006, 0
3, 71194, 0
2, 71383, 0
1, 71572, 0
0, 71760, 72043
2, 72043, 72326
3, 72326, 0
0, 72326, 0
1, 72609, 72892
2, 72892, 0
0, 73034, 0
3, 73175, 0
1, 73317, 0
3, 73741, 0
1, 73883, 0
2, 74024, 0
0, 74166, 0
3, 74307, 0
1, 74449, 0
1, 74873, 0
2, 75015, 0
3, 75156, 0
1, 75298, 0
2, 75439, 0
0, 75581, 0
3, 75864, 0
2, 76006, 0
1, 76147, 0
0, 76289, 76572
3, 76572, 0
1, 76713, 0
3, 76855, 0
0, 76996, 0
2, 77138, 0
0, 77421, 0
3, 77421, 0
1, 77562, 0
2, 77562, 0
0, 77845, 0
1, 77845, 0
0, 78128, 0
1, 78128, 0
2, 78411, 0
3, 78411, 0
1, 78694, 0
2, 78694, 0
1, 78977, 0
0, 78977, 0
2, 79119, 0
3, 79119, 0
1, 79402, 0
2, 79543, 0
3, 79685, 0
0, 79685, 0
1, 79897, 0
3, 80109, 0
0, 80251, 0
2, 80463, 0
0, 80675, 0
3, 80817, 0
1, 81029, 0
3, 81241, 0
0, 81383, 81666
2, 81666, 0
1, 81666, 0
0, 81949, 0
3, 81949, 83647
2, 83081, 83647
0, 83647, 0
1, 83930, 0
2, 83930, 0
3, 84213, 0
0, 84213, 0
1, 84496, 85345
0, 85345, 0
3, 85345, 85911
2, 85911, 0
2, 86053, 0
0, 86194, 0
0, 86336, 0
3, 86477, 0
2, 86477, 0
0, 86760, 0
3, 86760, 0
1, 87043, 0
0, 87043, 0
0, 87326, 0
3, 87326, 0
2, 87609, 0
1, 87609, 0
1, 87892, 0
3, 87892, 0
2, 88175, 0
1, 88175, 0
0, 88458, 0
2, 88458, 0
3, 88741, 0
1, 88741, 0
3, 88883, 0
1, 88883, 0
2, 89307, 0
0, 89307, 0
2, 89449, 0
0, 89449, 0
3, 89873, 0
0, 89873, 0
3, 90015, 0
0, 90015, 0
1, 90439, 0
2, 90439, 0
1, 90581, 0
2, 90581, 0
0, 91006, 0
3, 91006, 0
1, 91147, 0
2, 91289, 0
0, 91430, 0
3, 91572, 0
1, 91713, 0
3, 91855, 0
1, 91996, 0
3, 92138, 0
2, 92279, 0
1, 92421, 0
3, 92562, 0
0, 92704, 0
2, 92845, 0
0, 92987, 0
2, 93128, 0
0, 93270, 0
1, 93411, 0
3, 93553, 0
2, 93694, 0
0, 93836, 0
3, 93977, 0
0, 94119, 0
3, 94260, 0
1, 94402, 0
2, 94543, 0
1, 94685, 0
2, 94826, 0
0, 94968, 0
3, 95109, 0
0, 95392, 0
2, 95534, 0
3, 95534, 0
1, 95817, 0
2, 96100, 0
0, 96241, 0
3, 96383, 0
1, 96524, 0
2, 96666, 0
3, 96666, 0
0, 96949, 0
1, 97232, 0
3, 97373, 0
0, 97515, 0
2, 97656, 0
0, 97798, 0
2, 97987, 0
3, 98175, 0
0, 98364, 0
1, 98553, 0
2, 98741, 0
0, 98930, 99213
3, 98930, 0
2, 99213, 99496
3, 99496, 0
0, 99496, 0
1, 99779, 0
3, 100062, 0
2, 100204, 0
0, 100345, 0
1, 100487, 0
0, 100911, 0
2, 101053, 0
1, 101194, 0
3, 101336, 0
2, 101477, 0
0, 101619, 0
3, 102043, 0
0, 102185, 0
2, 102326, 0
3, 102326, 0
2, 102468, 0
3, 102468, 0
1, 102892, 0
0, 102892, 0
1, 103034, 0
0, 103034, 0
3, 103458, 0
0, 103458, 0
3, 103600, 0
0, 103600, 0
1, 104024, 0
2, 104024, 0
2, 104166, 0
1, 104166, 0
0, 104590, 0
1, 104590, 0
3, 104732, 0
2, 104732, 0
1, 105015, 0
2, 105015, 0
3, 105298, 0
1, 105298, 0
0, 105581, 0
2, 105581, 0
3, 105864, 0
0, 106006, 0
2, 106147, 0
1, 106289, 0
3, 106430, 0
0, 106572, 0
1, 106713, 0
3, 106855, 0
0, 106996, 0
2, 107279, 0
1, 107562, 0
3, 107845, 0
0, 108128, 0
1, 108270, 0
3, 108411, 0
2, 108553, 0
0, 108694, 0
2, 108836, 0
1, 108977, 0
3, 109119, 0
0, 109119, 0
1, 111100, 0
2, 111241, 0
3, 111383, 0
0, 111383, 0
1, 111595, 0
3, 111807, 0
0, 111949, 0
2, 112161, 0
0, 112373, 0
3, 112515, 0
1, 112727, 0
3, 112939, 0
0, 113081, 113364
1, 113364, 0
3, 113364, 0
2, 113647, 0
1, 113789, 0
3, 113930, 0
0, 114072, 114355
1, 114355, 0
2, 114496, 0
0, 114638, 0
3, 114779, 0
2, 114921, 0
1, 115062, 0
3, 115204, 115487
2, 115487, 0
1, 115628, 0
0, 115770, 0
3, 115911, 0
1, 116053, 0
2, 116194, 0
0, 116336, 116619
2, 116619, 0
1, 116760, 0
3, 116902, 0
2, 117043, 0
0, 117185, 0
1, 117326, 0
2, 117468, 117751
0, 117751, 0
3, 117892, 0
1, 118175, 0
2, 118317, 0
3, 118458, 0
0, 118600, 118883
2, 118883, 0
1, 119024, 0
3, 119166, 0
0, 119307, 0
1, 119449, 0
3, 119590, 0
2, 119732, 120015
0, 120015, 0
3, 120156, 0
1, 120298, 0
3, 120439, 0
0, 120723, 0
1, 120723, 0
3, 120864, 0
3, 121006, 0
0, 121289, 121572
3, 121572, 0
2, 121760, 0
1, 121949, 0
0, 122138, 0
1, 122326, 0
2, 122515, 0
3, 122704, 0
0, 122704, 0
2, 122987, 0
3, 123128, 0
1, 123270, 0
2, 123411, 0
0, 123553, 0
3, 123694, 0
1, 123836, 0
0, 123977, 0
2, 124119, 0
1, 124260, 0
3, 124402, 0
0, 124543, 0
1, 124685, 0
3, 124826, 0
0, 124968, 0
1, 125109, 0
2, 125251, 0
3, 125392, 0
0, 125534, 0
3, 125675, 0
2, 125817, 0
1, 125958, 0
0, 126100, 0
3, 126100, 0
1, 126383, 0
0, 126383, 0
2, 126666, 0
3, 126666, 0
1, 126949, 0
2, 126949, 0
3, 127232, 0
0, 127232, 127798
2, 127798, 128364
0, 128081, 0
3, 128364, 128647
1, 128647, 128930
2, 128930, 129213
0, 129213, 129496
3, 129496, 0
2, 129638, 0
0, 129779, 0
1, 129921, 130204
2, 130204, 0
3, 130345, 0
1, 130487, 0
2, 130628, 0
0, 130770, 0
3, 130911, 0
1, 131053, 0
2, 131194, 131477
0, 131477, 131760
3, 131760, 0
2, 131902, 0
0, 132043, 0
1, 132185, 0
3, 132326, 0
1, 132468, 0
2, 132609, 0
0, 132751, 0
3, 133034, 0
0, 134024, 0
1, 134166, 0
3, 134307, 0
2, 134449, 0
0, 134590, 0
2, 134732, 0
1, 134873, 0
3, 135015, 0
0, 135298, 0
0, 136289, 0
2, 136430, 0
1, 136572, 0
3, 136713, 0
0, 136855, 0
1, 136996, 0
3, 137138, 0
2, 137279, 0
0, 137562, 0
3, 138553, 0
1, 138694, 0
2, 138836, 0
0, 138977, 0
3, 139119, 0
2, 139260, 0
0, 139402, 0
1, 139543, 0
3, 139826, 0

#Normal:
0, 440, 0
2, 581, 0
0, 723, 0
3, 864, 0
0, 1006, 0
1, 1147, 0
3, 1289, 0
2, 1430, 0
0, 1713, 0
2, 2562, 0
1, 2633, 0
0, 2704, 0
3, 2845, 0
0, 2987, 0
2, 3128, 0
0, 3270, 0
3, 3411, 0
2, 3553, 0
1, 3694, 0
0, 3977, 0
2, 4260, 4685
1, 4402, 4685
0, 4685, 4968
3, 4968, 0
2, 5109, 0
3, 5251, 0
0, 5392, 0
2, 5534, 0
3, 5675, 0
1, 5817, 0
2, 5958, 0
3, 6241, 0
1, 7090, 0
2, 7161, 0
3, 7232, 0
1, 7373, 0
3, 7515, 0
0, 7656, 0
3, 7798, 0
2, 7939, 0
0, 8081, 0
1, 8223, 0
3, 8506, 0
0, 8930, 0
1, 9001, 0
3, 9072, 0
2, 9142, 0
0, 9213, 0
3, 9284, 0
0, 9355, 0
3, 9425, 0
